91139	1.29488570272	6.27138495391
40135	20.3768748707	-9.27980846186
89370	-6.43982634997	-4.71632724942
89371	-2.57335603135	25.4092678524
89372	-13.4745985989	-21.4969392179
89373	20.3193759694	8.94812150816
89374	-9.3265048977	-1.8852330846
89375	-1.93093437515	24.4779105151
89376	-22.2007639151	-6.20191410685
89377	-20.5760492833	0.634211344109
89378	-0.288013376734	-7.11282600555
89379	-1.25046756852	-15.3028929998
22749	24.3844693589	-4.25278938021
5988	-10.7840067664	6.84919666114
5989	4.5368509709	7.44015168521
5982	3.94342370743	7.05562912643
5983	16.1882346526	-4.90058993319
5980	-14.6418610161	-19.455567797
5981	3.58076827588	7.15717009807
5986	16.0980503784	-5.00216923729
5987	3.88184705792	7.06803152116
5984	2.07228966708	-21.9054767326
5985	5.00763446371	7.27571952912
103549	-18.3084280899	-6.88133706868
103548	-9.72165281964	-20.1561203617
82449	-9.32828512695	17.3495252754
82448	2.46426646871	11.3239275664
82443	-16.5251711568	-8.90409074989
82442	-9.47120537937	17.2582040996
82441	-9.31762451233	17.359956024
82440	-9.51066380338	17.2488824074
82447	1.55685568496	11.5993861788
82446	1.59389090167	11.5374827578
82445	-13.5595358236	-20.5128844555
82444	-9.45981135471	17.1593407217
10550	-15.9127914145	10.4067967168
111271	30.8829257703	-0.305082633884
54545	5.61866845234	1.67373654796
97159	-10.4548957938	-13.304197571
97158	-3.1446506647	19.598010359
97153	13.9100598611	5.36454587583
97152	-3.67095888809	-13.5678750507
97151	28.5515943036	0.784012686464
97150	-13.4436792672	-8.24954237791
97157	2.05314848228	3.22860514537
97156	-2.829962867	11.9112717099
97155	2.18343102907	2.77989253596
97154	-14.9944797317	11.2896709808
54544	5.66611979835	1.69413992559
270	1.96107676866	11.6108387598
271	8.27749192394	-9.6682582755
272	8.47298082779	-9.23856661225
273	11.7996563515	2.12960157918
274	11.0041773833	3.74886069256
275	20.0675515438	14.5689924495
276	1.9918582426	-2.64182050993
277	-1.7630674379	-0.0305517009851
278	14.3104451735	20.6740176691
279	6.87390929117	-1.59862424002
16707	-13.0355271208	-11.1062089548
16706	-1.37245526044	-21.9135705234
16701	-5.49675566233	2.51114697514
16700	0.482206305016	-19.994634964
16703	-8.11500836586	3.94205459461
16702	-14.8143247034	-11.6701164096
88023	-26.5950588698	-4.69962441436
88022	-26.2915134361	-5.55076769158
88021	-26.2816828648	-5.3886381656
88020	-26.278059387	-5.51953704684
